,path,number_of_files
3971,../../eu-car-dataset/images/volkswagen_sharan_2017,240
3972,../../eu-car-dataset/images/dacia_logan_2013,218
3973,../../eu-car-dataset/images/land-rover_range-rover-sport_2007,232
3974,../../eu-car-dataset/images/porsche_cayenne_2017,250
3975,../../eu-car-dataset/images/porsche_panamera_2016,272
3976,../../eu-car-dataset/images/mercedes-benz_gl-350_2014,260
3977,../../eu-car-dataset/images/kia_sportage_2011,273
3978,../../eu-car-dataset/images/nissan_juke_2014,216
3979,../../eu-car-dataset/images/bmw_328_2014,259
3980,../../eu-car-dataset/images/volkswagen_t5-kombi_2014,242
3981,../../eu-car-dataset/images/mini_cooper-d-clubman_2009,381
3982,../../eu-car-dataset/images/citroen_ds5_2012,212
3983,../../eu-car-dataset/images/suzuki_jimny_2003,220
3984,../../eu-car-dataset/images/seat_altea_2012,280
3985,../../eu-car-dataset/images/mini_john-cooper-works_2006,202
3986,../../eu-car-dataset/images/opel_astra_2015,245
3987,../../eu-car-dataset/images/audi_a3_2013,182
3988,../../eu-car-dataset/images/bmw_140_2017,416
3989,../../eu-car-dataset/images/mercedes-benz_g-63-amg_2016,258
3990,../../eu-car-dataset/images/hyundai_h-350_2017,254
3991,../../eu-car-dataset/images/nissan_qashqai+2_2012,267
3992,../../eu-car-dataset/images/lexus_ct-200h_2013,226
3993,../../eu-car-dataset/images/volkswagen_golf_2007,223
3994,../../eu-car-dataset/images/seat_leon_2014,362
3995,../../eu-car-dataset/images/bmw_120_2008,205
3996,../../eu-car-dataset/images/citroen_c3_2006,292
3997,../../eu-car-dataset/images/kia_venga_2013,278
3998,../../eu-car-dataset/images/toyota_prius_2013,253
3999,../../eu-car-dataset/images/fiat_punto_2014,391
4000,../../eu-car-dataset/images/mercedes-benz_slk-200_2006,385
4001,../../eu-car-dataset/images/bmw_118_2011,429
4002,../../eu-car-dataset/images/mercedes-benz_cls-220_2018,57
4003,../../eu-car-dataset/images/mini_cooper-d-paceman_2014,405
4004,../../eu-car-dataset/images/volkswagen_beetle_2016,268
4005,../../eu-car-dataset/images/mercedes-benz_250_2017,218
4006,../../eu-car-dataset/images/mercedes-benz_c-180_2016,259
4007,../../eu-car-dataset/images/citroen_c5_2012,240
4008,../../eu-car-dataset/images/dacia_lodgy_2016,229
4009,../../eu-car-dataset/images/opel_vectra_2008,280
4010,../../eu-car-dataset/images/land-rover_defender_2010,255
4011,../../eu-car-dataset/images/toyota_corolla_2005,679
4012,../../eu-car-dataset/images/mercedes-benz_gla-250_2014,260
4013,../../eu-car-dataset/images/bmw_120_2018,244
4014,../../eu-car-dataset/images/skoda_fabia_2013,232
4015,../../eu-car-dataset/images/nissan_370z_2014,268
4016,../../eu-car-dataset/images/skoda_rapid%2fspaceback_2015,249
4017,../../eu-car-dataset/images/seat_leon_2005,389
4018,../../eu-car-dataset/images/volkswagen_golf_2003,241
4019,../../eu-car-dataset/images/jeep_wrangler_2003,218
4020,../../eu-car-dataset/images/mercedes-benz_cls-63-amg_2012,279
4021,../../eu-car-dataset/images/nissan_x-trail_2006,401
4022,../../eu-car-dataset/images/mercedes-benz_s-500_2002,228
4023,../../eu-car-dataset/images/ford_mustang_2006,398
4024,../../eu-car-dataset/images/volkswagen_crafter_2014,393
4025,../../eu-car-dataset/images/volkswagen_others_2010,389
4026,../../eu-car-dataset/images/bmw_120_2013,211
4027,../../eu-car-dataset/images/kia_sportage_2007,236
4028,../../eu-car-dataset/images/mercedes-benz_cls-500_2005,219
4029,../../eu-car-dataset/images/mercedes-benz_ml-280_2007,223
4030,../../eu-car-dataset/images/audi_q2_2018,409
4031,../../eu-car-dataset/images/mercedes-benz_clk-200_2001,229
4032,../../eu-car-dataset/images/alfa-romeo_159_2009,218
4033,../../eu-car-dataset/images/bmw_535_2005,405
4034,../../eu-car-dataset/images/audi_tts_2008,222
4035,../../eu-car-dataset/images/fiat_doblo_2013,417
4036,../../eu-car-dataset/images/volkswagen_sharan_2006,404
4037,../../eu-car-dataset/images/peugeot_boxer_2011,412
4038,../../eu-car-dataset/images/porsche_cayenne_2018,237
4039,../../eu-car-dataset/images/mercedes-benz_gl-320_2008,216
4040,../../eu-car-dataset/images/jeep_renegade_2016,229
4041,../../eu-car-dataset/images/opel_meriva_2005,413
4042,../../eu-car-dataset/images/ford_mondeo_2008,245
4043,../../eu-car-dataset/images/ford_c-max_2016,246
4044,../../eu-car-dataset/images/audi_s1_2016,244
4045,../../eu-car-dataset/images/seat_mii_2018,211
4046,../../eu-car-dataset/images/citroen_xsara-picasso_2009,391
4047,../../eu-car-dataset/images/mercedes-benz_e-300_2016,135
4048,../../eu-car-dataset/images/skoda_fabia_2008,216
4049,../../eu-car-dataset/images/bmw_530_2005,280
4050,../../eu-car-dataset/images/mercedes-benz_ml-350_2011,270
4051,../../eu-car-dataset/images/kia_cee'd-sportswagon_2015,261
4052,../../eu-car-dataset/images/renault_laguna_2006,372
4053,../../eu-car-dataset/images/bmw_316_2014,256
4054,../../eu-car-dataset/images/bmw_216_2015,254
4055,../../eu-car-dataset/images/bmw_m3_2009,208
4056,../../eu-car-dataset/images/suzuki_swift_2015,242
4057,../../eu-car-dataset/images/volkswagen_t4_2004,28
4058,../../eu-car-dataset/images/kia_venga_2015,253
4059,../../eu-car-dataset/images/alfa-romeo_mito_2010,325
4060,../../eu-car-dataset/images/mini_cooper-d_2014,257
4061,../../eu-car-dataset/images/audi_q3_2012,240
4062,../../eu-car-dataset/images/fiat_sedici_2006,213
4063,../../eu-car-dataset/images/kia_carnival_2008,254
4064,../../eu-car-dataset/images/mercedes-benz_e-63-amg_2008,142
4065,../../eu-car-dataset/images/audi_a7_2018,290
4066,../../eu-car-dataset/images/mercedes-benz_slc-43-amg_2017,261
4067,../../eu-car-dataset/images/mercedes-benz_cla-180_2014,281
4068,../../eu-car-dataset/images/citroen_c4-picasso_2007,347
4069,../../eu-car-dataset/images/mercedes-benz_gle-350_2017,266
4070,../../eu-car-dataset/images/hyundai_tucson_2010,220
4071,../../eu-car-dataset/images/audi_a6_2004,207
4072,../../eu-car-dataset/images/renault_twizy_2018,226
4073,../../eu-car-dataset/images/nissan_pixo_2010,256
4074,../../eu-car-dataset/images/mercedes-benz_a-140_2002,205
4075,../../eu-car-dataset/images/mazda_2_2010,217
4076,../../eu-car-dataset/images/chevrolet_cruze_2009,175
4077,../../eu-car-dataset/images/mercedes-benz_sl-55-amg_2003,243
4078,../../eu-car-dataset/images/alfa-romeo_giulietta_2010,370
4079,../../eu-car-dataset/images/ford_tourneo-connect_2016,226
4080,../../eu-car-dataset/images/ford_tourneo_2018,233
4081,../../eu-car-dataset/images/seat_exeo_2012,206
4082,../../eu-car-dataset/images/mercedes-benz_200_2014,270
4083,../../eu-car-dataset/images/fiat_grande-punto_2008,338
4084,../../eu-car-dataset/images/chrysler_pt-cruiser_2003,327
4085,../../eu-car-dataset/images/mercedes-benz_220_2017,371
4086,../../eu-car-dataset/images/honda_insight_2011,212
4087,../../eu-car-dataset/images/land-rover_discovery_2010,238
4088,../../eu-car-dataset/images/audi_s3_2012,261
4089,../../eu-car-dataset/images/nissan_micra_2001,217
4090,../../eu-car-dataset/images/nissan_murano_2011,232
4091,../../eu-car-dataset/images/ferrari_599_2010,223
4092,../../eu-car-dataset/images/bmw_645_2006,75
4093,../../eu-car-dataset/images/bmw_230_2018,250
4094,../../eu-car-dataset/images/chrysler_voyager_2005,219
4095,../../eu-car-dataset/images/seat_ibiza_2012,353
4096,../../eu-car-dataset/images/volkswagen_t5-kombi_2008,239
4097,../../eu-car-dataset/images/audi_s8_2014,315
4098,../../eu-car-dataset/images/volkswagen_scirocco_2014,204
4099,../../eu-car-dataset/images/renault_clio_2012,288
4100,../../eu-car-dataset/images/kia_picanto_2016,250
4101,../../eu-car-dataset/images/nissan_x-trail_2015,223
4102,../../eu-car-dataset/images/seat_altea-xl_2014,237
4103,../../eu-car-dataset/images/citroen_ds3_2015,238
4104,../../eu-car-dataset/images/mercedes-benz_c-200_2018,367
4105,../../eu-car-dataset/images/ford_tourneo-custom_2015,209
4106,../../eu-car-dataset/images/jeep_cherokee_2014,252
4107,../../eu-car-dataset/images/ligier_js_2015,142
4108,../../eu-car-dataset/images/mercedes-benz_g-350_2017,273
4109,../../eu-car-dataset/images/nissan_navara_2017,235
4110,../../eu-car-dataset/images/mitsubishi_pajero_2001,332
4111,../../eu-car-dataset/images/chrysler_grand-voyager_2012,44
4112,../../eu-car-dataset/images/hyundai_i10_2017,346
4113,../../eu-car-dataset/images/ssangyong_rexton_2005,356
4114,../../eu-car-dataset/images/audi_a6-allroad_2001,134
4115,../../eu-car-dataset/images/mercedes-benz_citan_2018,237
4116,../../eu-car-dataset/images/citroen_c4-picasso_2016,437
4117,../../eu-car-dataset/images/chevrolet_camaro_2014,259
4118,../../eu-car-dataset/images/fiat_bravo_2015,53
4119,../../eu-car-dataset/images/bmw_420_2016,401
4120,../../eu-car-dataset/images/mercedes-benz_e-63-amg_2014,304
4121,../../eu-car-dataset/images/mini_cooper-s-cabrio_2018,436
4122,../../eu-car-dataset/images/chevrolet_spark_2012,414
4123,../../eu-car-dataset/images/mazda_2_2013,229
4124,../../eu-car-dataset/images/mercedes-benz_c-400_2017,261
4125,../../eu-car-dataset/images/mercedes-benz_vito_2018,426
4126,../../eu-car-dataset/images/mercedes-benz_b-160_2010,263
4127,../../eu-car-dataset/images/fiat_bravo_2012,204
4128,../../eu-car-dataset/images/honda_civic_2013,220
4129,../../eu-car-dataset/images/mitsubishi_asx_2017,219
4130,../../eu-car-dataset/images/volkswagen_jetta_2017,42
4131,../../eu-car-dataset/images/peugeot_expert_2007,326
4132,../../eu-car-dataset/images/mercedes-benz_sl-350_2006,446
4133,../../eu-car-dataset/images/opel_combo_2017,224
4134,../../eu-car-dataset/images/hyundai_santa-fe_2009,222
4135,../../eu-car-dataset/images/seat_alhambra_2009,209
4136,../../eu-car-dataset/images/mercedes-benz_e-280_2008,231
4137,../../eu-car-dataset/images/chevrolet_camaro_2017,240
4138,../../eu-car-dataset/images/renault_koleos_2012,240
4139,../../eu-car-dataset/images/opel_mokka_2018,246
4140,../../eu-car-dataset/images/kia_carens_2015,246
4141,../../eu-car-dataset/images/seat_altea_2013,238
4142,../../eu-car-dataset/images/peugeot_rcz_2013,202
4143,../../eu-car-dataset/images/subaru_legacy_2011,257
4144,../../eu-car-dataset/images/nissan_370z_2015,249
4145,../../eu-car-dataset/images/kia_rio_2006,217
4146,../../eu-car-dataset/images/abarth_500c_2013,230
4147,../../eu-car-dataset/images/bmw_330_2017,410
4148,../../eu-car-dataset/images/fiat_500c_2017,263
4149,../../eu-car-dataset/images/bmw_125_2015,228
4150,../../eu-car-dataset/images/mini_one-cabrio_2008,208
4151,../../eu-car-dataset/images/lancia_lybra_2001,296
4152,../../eu-car-dataset/images/ds-automobiles_ds-3_2010,352
4153,../../eu-car-dataset/images/audi_s5_2017,286
4154,../../eu-car-dataset/images/peugeot_308_2010,211
4155,../../eu-car-dataset/images/opel_vectra_2002,331
4156,../../eu-car-dataset/images/citroen_c1_2006,238
4157,../../eu-car-dataset/images/ds-automobiles_ds-5_2016,438
4158,../../eu-car-dataset/images/toyota_prius_2018,207
4159,../../eu-car-dataset/images/iveco_daily_2016,222
4160,../../eu-car-dataset/images/bentley_continental_2017,289
4161,../../eu-car-dataset/images/audi_tt_2016,282
4162,../../eu-car-dataset/images/mercedes-benz_slc-250_2017,224
4163,../../eu-car-dataset/images/bmw_1er-m-coupé_2012,273
4164,../../eu-car-dataset/images/land-rover_defender_2015,266
4165,../../eu-car-dataset/images/mercedes-benz_s-320_2007,211
4166,../../eu-car-dataset/images/fiat_freemont_2011,376
4167,../../eu-car-dataset/images/jeep_grand-cherokee_2009,203
4168,../../eu-car-dataset/images/ds-automobiles_ds-5_2014,263
4169,../../eu-car-dataset/images/peugeot_308_2008,349
4170,../../eu-car-dataset/images/daewoo_kalos_2003,342
4171,../../eu-car-dataset/images/mitsubishi_outlander_2016,252
4172,../../eu-car-dataset/images/bmw_730_2004,214
4173,../../eu-car-dataset/images/peugeot_bipper_2015,402
4174,../../eu-car-dataset/images/volkswagen_others_2011,239
4175,../../eu-car-dataset/images/abarth_500_2013,242
4176,../../eu-car-dataset/images/mini_one_2005,211
4177,../../eu-car-dataset/images/fiat_sedici_2011,391
4178,../../eu-car-dataset/images/mercedes-benz_s-500_2016,285
4179,../../eu-car-dataset/images/mercedes-benz_c-240_2001,370
4180,../../eu-car-dataset/images/chevrolet_epica_2008,171
4181,../../eu-car-dataset/images/renault_clio_2017,282
4182,../../eu-car-dataset/images/mazda_mx-5_2018,273
4183,../../eu-car-dataset/images/alfa-romeo_147_2006,337
4184,../../eu-car-dataset/images/bmw_318_2018,215
4185,../../eu-car-dataset/images/suzuki_jimny_2016,260
4186,../../eu-car-dataset/images/audi_a8_2002,253
4187,../../eu-car-dataset/images/mercedes-benz_b-180_2016,311
4188,../../eu-car-dataset/images/mercedes-benz_a-140_2003,377
4189,../../eu-car-dataset/images/abarth_595c_2017,246
4190,../../eu-car-dataset/images/nissan_navara_2007,240
4191,../../eu-car-dataset/images/fiat_500l_2015,391
4192,../../eu-car-dataset/images/jeep_cherokee_2004,288
4193,../../eu-car-dataset/images/honda_accord_2004,234
4194,../../eu-car-dataset/images/rover_75_2001,135
4195,../../eu-car-dataset/images/renault_koleos_2015,272
4196,../../eu-car-dataset/images/fiat_panda_2012,402
4197,../../eu-car-dataset/images/peugeot_3008_2015,321
4198,../../eu-car-dataset/images/volkswagen_crafter_2010,255
4199,../../eu-car-dataset/images/peugeot_partner_2006,363
4200,../../eu-car-dataset/images/ford_fiesta_2010,248
4201,../../eu-car-dataset/images/toyota_corolla_2003,389
4202,../../eu-car-dataset/images/mercedes-benz_clk-280_2006,184
4203,../../eu-car-dataset/images/audi_a6_2002,199
4204,../../eu-car-dataset/images/audi_r8_2017,284
4205,../../eu-car-dataset/images/land-rover_defender_2017,65
4206,../../eu-car-dataset/images/mini_cooper-s_2004,375
4207,../../eu-car-dataset/images/nissan_leaf_2016,254
4208,../../eu-car-dataset/images/dodge_challenger_2016,245
4209,../../eu-car-dataset/images/fiat_idea_2007,318
4210,../../eu-car-dataset/images/bmw_430_2017,211
4211,../../eu-car-dataset/images/mercedes-benz_cls-220_2015,236
4212,../../eu-car-dataset/images/subaru_legacy_2005,231
4213,../../eu-car-dataset/images/volkswagen_tiguan_2016,287
4214,../../eu-car-dataset/images/jeep_compass_2017,225
4215,../../eu-car-dataset/images/volkswagen_passat-alltrack_2018,239
4216,../../eu-car-dataset/images/ford_galaxy_2004,350
4217,../../eu-car-dataset/images/iveco_daily_2004,319
4218,../../eu-car-dataset/images/volkswagen_golf-plus_2014,212
4219,../../eu-car-dataset/images/opel_corsa_2003,340
4220,../../eu-car-dataset/images/land-rover_range-rover-evoque_2012,228
4221,../../eu-car-dataset/images/abarth_500_2017,286
4222,../../eu-car-dataset/images/hyundai_i20_2017,434
4223,../../eu-car-dataset/images/suzuki_baleno_2017,294
4224,../../eu-car-dataset/images/opel_meriva_2018,60
4225,../../eu-car-dataset/images/skoda_yeti_2017,215
4226,../../eu-car-dataset/images/bmw_528_2014,246
4227,../../eu-car-dataset/images/seat_altea-xl_2008,292
4228,../../eu-car-dataset/images/volkswagen_passat-variant_2002,333
4229,../../eu-car-dataset/images/bmw_116_2016,392
4230,../../eu-car-dataset/images/citroen_jumper_2006,230
4231,../../eu-car-dataset/images/volkswagen_up!_2017,268
4232,../../eu-car-dataset/images/porsche_997_2011,270
4233,../../eu-car-dataset/images/hyundai_i20_2012,263
4234,../../eu-car-dataset/images/volkswagen_passat_2014,241
4235,../../eu-car-dataset/images/mini_cooper-cabrio_2010,206
4236,../../eu-car-dataset/images/fiat_seicento_2004,307
4237,../../eu-car-dataset/images/land-rover_freelander_2006,367
4238,../../eu-car-dataset/images/mercedes-benz_clk-230_2001,218
4239,../../eu-car-dataset/images/mini_john-cooper-works_2012,397
4240,../../eu-car-dataset/images/alfa-romeo_gt_2004,220
4241,../../eu-car-dataset/images/ford_transit_2017,243
4242,../../eu-car-dataset/images/ferrari_360_2003,218
4243,../../eu-car-dataset/images/porsche_panamera_2018,254
4244,../../eu-car-dataset/images/mercedes-benz_viano_2010,255
4245,../../eu-car-dataset/images/opel_zafira_2007,208
4246,../../eu-car-dataset/images/mercedes-benz_200_2015,266
4247,../../eu-car-dataset/images/audi_s6_2013,278
4248,../../eu-car-dataset/images/suzuki_jimny_2006,219
4249,../../eu-car-dataset/images/skoda_yeti_2013,213
4250,../../eu-car-dataset/images/mini_cooper-countryman_2010,240
4251,../../eu-car-dataset/images/citroen_xsara-picasso_2010,255
4252,../../eu-car-dataset/images/mini_cooper-d-countryman_2018,387
4253,../../eu-car-dataset/images/mercedes-benz_e-200_2016,267
4254,../../eu-car-dataset/images/porsche_911_2004,256
4255,../../eu-car-dataset/images/ford_kuga_2013,217
4256,../../eu-car-dataset/images/kia_cee'd_2009,403
4257,../../eu-car-dataset/images/chevrolet_matiz_2009,201
4258,../../eu-car-dataset/images/bmw_325_2002,225
4259,../../eu-car-dataset/images/jeep_wrangler_2008,216
4260,../../eu-car-dataset/images/mini_john-cooper-works-clubman_2017,267
4261,../../eu-car-dataset/images/dacia_dokker_2014,270
4262,../../eu-car-dataset/images/audi_a6-allroad_2009,202
4263,../../eu-car-dataset/images/honda_civic_2010,217
4264,../../eu-car-dataset/images/bmw_330_2002,235
4265,../../eu-car-dataset/images/bmw_535_2015,225
4266,../../eu-car-dataset/images/audi_rs5_2017,335
4267,../../eu-car-dataset/images/volkswagen_t4-multivan_2002,228
4268,../../eu-car-dataset/images/bmw_m3_2016,240
4269,../../eu-car-dataset/images/alfa-romeo_gt_2009,348
4270,../../eu-car-dataset/images/bentley_flying-spur_2015,246
4271,../../eu-car-dataset/images/jeep_grand-cherokee_2017,230
4272,../../eu-car-dataset/images/mercedes-benz_a-200_2014,400
4273,../../eu-car-dataset/images/land-rover_freelander_2014,230
4274,../../eu-car-dataset/images/peugeot_partner_2018,243
4275,../../eu-car-dataset/images/skoda_fabia_2005,220
4276,../../eu-car-dataset/images/mercedes-benz_c-200_2004,220
4277,../../eu-car-dataset/images/mini_cooper-d-clubman_2012,226
4278,../../eu-car-dataset/images/audi_q7_2006,243
4279,../../eu-car-dataset/images/abarth_500c_2016,111
4280,../../eu-car-dataset/images/opel_vivaro_2005,208
4281,../../eu-car-dataset/images/mini_cooper-s_2018,393
4282,../../eu-car-dataset/images/citroen_c8_2007,310
4283,../../eu-car-dataset/images/jeep_cherokee_2011,149
4284,../../eu-car-dataset/images/hyundai_coupe_2001,119
4285,../../eu-car-dataset/images/suzuki_celerio_2018,236
4286,../../eu-car-dataset/images/nissan_navara_2011,428
4287,../../eu-car-dataset/images/mini_cooper-clubman_2010,272
4288,../../eu-car-dataset/images/peugeot_partner_2010,427
4289,../../eu-car-dataset/images/bmw_430_2016,220
4290,../../eu-car-dataset/images/kia_sorento_2012,214
4291,../../eu-car-dataset/images/mercedes-benz_vito_2004,216
4292,../../eu-car-dataset/images/suzuki_splash_2010,257
